Date,Country,Confirmed,Deaths,Recovered,Active,Tests,Vaccination Rate (%),Hospitalized,ICU,New Cases,New Deaths,Stringency Index,Population,Positivity Rate (%),Reproduction Rate (R),Healthcare Pressure Index,Mobility Index,Stringent Lockdown,Mask Mandate,School Closures,International Travel,People Vaccinated,People Fully Vaccinated,Booster Doses Given,Vaccine Type,Hospital Beds per 1000,ICU Beds per 1000,Doctors per 1000,GDP Impact (%),Unemployment Rate (%),Stimulus Package Amount (Billion USD),Lockdown Level,Vaccination Mandate,Testing Mandate,Dominant Variant,Wave Number,Cases Age 0-17,Cases Age 18-44,Cases Age 45-60,Cases Age 60+,New Recoveries,Tests Per Million,Deaths Per Million
2021-06-15,USA,255033,2494,229444,23095,349387,47.49,364,69,453,17,97.43,32681026,0.13,0.82,74.31,29.42,No,Yes,Partial,Banned,1196997,734551,805386,Sinovac,5.87,1.01,3.93,-3.23,10.09,340.28,Low,Yes,No,Delta,4,93077,49390,194414,37762,36008,1360,9.87
2021-06-16,USA,255563,2497,229868,23198,350113,47.58,566,54,465,43,66.93,112113971,0.13,0.62,43.97,40.57,No,Yes,Partial,Allowed,3055208,2112659,263436,Sinovac,5.01,2.77,1.87,-4.12,10.77,422.54,Medium,No,No,Delta,1,9698,145270,144540,56816,17647,16530,2.51
2021-06-17,USA,256030,2500,230330,23200,350753,47.67,780,52,766,44,56.84,344627899,0.22,1.4,24.32,24.72,No,No,Closed,Restricted,2552213,2027135,772308,Sinovac,4.13,2.34,1.41,1.67,4.41,450.59,Low,Yes,No,Delta,4,41875,78835,68823,11244,14832,11734,5.65
2021-06-18,USA,256505,2506,230793,23206,351404,47.77,702,85,487,25,46.81,286901888,0.14,0.89,45.95,-14.57,Yes,No,Closed,Banned,2224509,2182944,778774,Pfizer,2.53,1.84,3.1,-4.51,6.87,149.96,High,No,Yes,Beta,3,64415,198998,34314,123519,16103,1970,1.18
2021-06-19,USA,257012,2512,231224,23276,352098,47.86,796,56,835,16,31.59,67892394,0.24,1.01,37.08,-46.59,No,No,Partial,Allowed,4437382,3976267,129781,Sinovac,2.89,2.08,1.28,-7.91,15.18,263.63,Low,Yes,Yes,Alpha,4,19502,75448,119633,84193,2517,10777,5.63
2021-06-20,USA,257555,2523,231697,23335,352842,47.95,488,75,174,19,33.72,89902655,0.05,1.8,39.65,38.48,No,Yes,Open,Banned,2416641,2121082,751014,Pfizer,1.65,2.42,1.37,-4.77,17.49,362.72,Full,Yes,No,Beta,4,89036,207343,62236,36168,43173,17200,1.99
2021-06-21,USA,258045,2524,232135,23386,353514,48.04,325,16,19,15,65.02,319210351,0.01,1.7,18.32,-35.23,Yes,No,Open,Restricted,1104157,616137,742977,Sputnik,2.14,2.58,3.61,-3.81,13.38,330.56,Medium,Yes,No,Delta,2,56168,144841,197869,11613,18167,17146,3.55
2021-06-22,USA,258545,2531,232571,23443,354199,48.14,780,13,646,6,34.33,288991239,0.18,1.09,69.53,24.62,Yes,No,Closed,Restricted,2219184,2054763,453269,Sinovac,1.51,1.83,1.1,-3.15,19.97,361.84,Medium,No,Yes,None,2,17636,21226,92648,98301,39071,19572,5.29
2021-06-23,USA,259034,2535,233016,23483,354869,48.23,439,54,405,25,33.78,263153487,0.11,0.97,24.35,48.33,No,No,Partial,Restricted,4311457,3552457,777095,Sputnik,4.62,2.82,1.33,-9.28,13.53,53.98,Full,Yes,No,Alpha,1,28676,292535,106894,78314,6975,1513,6.06
2021-06-24,USA,259575,2544,233438,23593,355610,48.32,394,40,477,37,58.6,316483355,0.13,1.6,21.24,43.98,No,No,Partial,Banned,451840,338236,294582,Pfizer,5.85,1.31,3.31,-5.6,5.39,84.87,High,Yes,No,Alpha,4,30506,90223,34713,136514,25554,16835,0.98
2021-06-25,USA,260065,2547,233849,23669,356281,48.42,998,89,620,17,68.92,241383081,0.17,1.67,78.19,2.91,Yes,No,Partial,Allowed,2447404,2411257,127674,Covishield,4.62,2.11,3.95,-1.68,18.06,145.85,Medium,Yes,Yes,Delta,3,93729,142290,39001,110913,46697,12456,6.79
2021-06-26,USA,260562,2552,234273,23737,356962,48.51,454,24,291,47,94.69,190224316,0.08,1.54,84.3,5.66,No,Yes,Open,Restricted,2729218,1815452,821883,Sputnik,4.35,1.75,1.93,-5.71,9.76,184.1,Low,No,No,Delta,4,60631,270296,133084,92584,33666,14035,9.57
2021-06-27,USA,261051,2553,234735,23763,357632,48.6,679,24,261,12,61.52,161013451,0.07,1.2,80.17,4.34,No,No,Closed,Restricted,1772804,833096,396947,Pfizer,2.65,2.54,1.87,-11.77,11.31,105.16,Medium,No,No,None,4,43357,77430,39807,143384,10923,18544,7.86
2021-06-28,USA,261566,2563,235173,23830,358337,48.7,351,53,668,7,52.84,47744673,0.19,0.73,92.69,36.58,Yes,No,Open,Allowed,4495132,4372854,237703,Sinovac,4.59,0.95,3.95,-11.88,7.89,148.52,High,Yes,No,Delta,4,22392,46519,65257,93169,28144,7186,6.91
2021-06-29,USA,262082,2566,235632,23884,359044,48.79,303,86,200,12,83.09,52352538,0.06,0.91,26.6,22.78,No,Yes,Partial,Banned,284061,-165840,932771,Moderna,3.51,0.61,2.13,-3.38,13.54,360.03,Low,No,No,Delta,1,66231,162492,121791,131056,41963,4568,6.16
2021-06-30,USA,262605,2569,236102,23934,359761,48.88,402,47,37,31,98.26,136490381,0.01,1.94,22.58,32.0,No,No,Open,Banned,4198987,3335101,897576,Pfizer,4.04,1.63,3.67,-11.72,18.02,469.21,Full,Yes,Yes,Beta,1,7096,112830,149873,123888,3593,2803,1.03
2021-07-01,USA,263118,2574,236588,23956,360463,48.98,774,54,971,22,64.76,235698995,0.27,1.01,61.08,-6.23,Yes,No,Partial,Allowed,1291471,815800,544715,Sputnik,2.65,2.51,2.79,-3.88,11.19,147.0,Full,Yes,Yes,Beta,4,66343,58266,123918,98506,29417,8841,9.51
2021-07-02,USA,263624,2577,237033,24014,361157,49.07,132,77,455,19,47.24,94150274,0.13,1.47,93.49,37.6,Yes,Yes,Partial,Banned,2009350,1154745,433983,Sinovac,2.53,1.22,1.48,-1.06,7.11,370.21,High,No,Yes,None,2,46528,162341,87128,20338,15932,10286,8.98
2021-07-03,USA,264130,2578,237516,24036,361850,49.16,495,99,869,37,95.49,124077725,0.24,1.01,48.71,4.93,Yes,Yes,Open,Banned,1118144,294914,15362,Pfizer,2.6,0.82,3.19,-6.37,8.39,141.36,Medium,No,Yes,None,2,39775,176116,176185,69958,37885,2846,6.96
2021-07-04,USA,264669,2583,237963,24123,362588,49.26,712,72,807,38,34.62,304680700,0.22,0.76,57.54,15.01,Yes,No,Partial,Banned,723118,364758,491793,Sinovac,1.79,2.6,2.38,-10.14,6.46,423.61,Low,No,Yes,Beta,2,29194,253721,15921,44675,39566,19281,0.79
2021-07-05,USA,265136,2588,238427,24121,363228,49.35,859,36,92,17,65.72,339783318,0.03,0.68,87.64,-36.09,No,No,Closed,Allowed,3945674,3240255,824791,Sinovac,5.67,2.63,1.96,-10.43,9.28,105.3,Medium,Yes,Yes,Delta,3,6330,124831,158724,108812,12180,6697,4.11
2021-07-06,USA,265645,2594,238902,24149,363925,49.44,831,40,94,42,99.93,45584154,0.03,1.84,85.66,2.09,No,No,Closed,Banned,3275137,2778011,21108,Covishield,5.48,2.55,3.94,-2.5,15.13,30.75,Low,Yes,No,Delta,3,84129,113974,185057,37172,9681,16563,0.32
2021-07-07,USA,266161,2595,239337,24229,364632,49.53,227,31,198,25,41.47,234061830,0.05,1.46,66.79,-35.0,No,No,Partial,Allowed,991603,641541,425603,Sinovac,2.29,1.78,2.29,-4.22,10.87,480.94,Medium,Yes,Yes,Omicron,4,20789,136542,158905,90052,40206,1906,0.81
2021-07-08,USA,266661,2601,239788,24272,365317,49.63,134,22,989,47,38.03,32644220,0.27,1.94,13.24,10.86,Yes,No,Closed,Allowed,3280797,2852191,984701,Sputnik,2.34,2.88,1.73,-6.31,8.59,333.6,Full,No,No,Beta,3,53745,263962,179049,32639,12929,13395,1.93
2021-07-09,USA,267151,2602,240231,24318,365989,49.72,328,61,685,46,62.54,251755095,0.19,1.55,34.29,-20.5,No,No,Partial,Banned,2496030,1746586,628777,Sputnik,4.63,2.5,3.38,-7.58,5.21,406.35,Medium,No,No,None,1,38172,296417,127122,58073,28532,19642,5.14
2021-07-10,USA,267653,2604,240691,24358,366676,49.81,276,44,992,40,63.3,25420768,0.27,1.9,80.38,30.57,No,Yes,Partial,Banned,2558353,2294521,896640,Moderna,1.78,1.75,3.07,-5.74,14.16,306.87,Full,Yes,No,Alpha,2,95526,52436,130259,3639,24412,5535,5.55
2021-07-11,USA,268165,2608,241182,24375,367378,49.91,900,57,401,20,50.67,294519485,0.11,1.73,45.81,43.51,No,No,Open,Restricted,286498,-561533,696060,Moderna,5.72,1.6,2.29,-4.34,11.16,98.3,Medium,No,No,Omicron,2,94704,277207,6112,26050,27199,12319,1.02
2021-07-12,USA,268659,2615,241580,24464,368054,50.0,340,93,371,24,72.18,218782330,0.1,0.63,86.3,28.99,Yes,Yes,Closed,Banned,4399939,4005421,445805,Sputnik,3.96,1.01,1.95,-6.7,16.51,492.19,High,Yes,Yes,Beta,2,17292,233074,187885,147459,20672,13167,6.48
2021-07-13,USA,269139,2615,242008,24516,368712,50.09,548,16,768,45,87.17,246472534,0.21,0.98,56.3,-42.17,Yes,No,Partial,Restricted,4012011,3648948,77985,Sputnik,5.48,1.4,1.23,-2.84,5.03,65.07,Low,Yes,Yes,Omicron,4,78871,33961,180814,9832,38927,10572,5.16
2021-07-14,USA,269636,2618,242479,24539,369393,50.19,391,78,351,11,87.72,204672325,0.1,1.85,87.22,-30.52,No,Yes,Partial,Allowed,565300,-97483,306277,Sinovac,4.23,2.18,3.17,-3.16,14.1,15.43,High,No,Yes,Beta,4,13867,26702,141467,10206,10746,19917,1.23
2021-07-15,USA,270237,2623,242914,24700,370216,50.28,650,72,74,10,71.11,189027479,0.02,1.54,86.01,-22.81,No,No,Closed,Allowed,532689,-343582,665739,Covishield,2.53,2.13,2.7,-7.14,11.42,400.58,Medium,Yes,No,Omicron,4,97445,164014,166974,83281,32785,17118,7.78
2021-07-16,USA,270757,2631,243326,24800,370929,50.37,323,58,169,6,47.54,294381607,0.05,1.22,85.53,-37.31,Yes,No,Partial,Banned,4830938,4472102,829489,Sinovac,5.02,1.4,1.52,-1.6,6.14,222.06,Medium,Yes,No,Omicron,2,54836,54743,64357,120558,29555,19837,2.75
2021-07-17,USA,271229,2634,243757,24838,371575,50.47,857,65,914,49,85.77,282644501,0.25,1.84,96.31,2.02,No,Yes,Open,Banned,3054097,2501421,118839,Sinovac,2.13,0.95,1.4,-4.71,14.98,379.05,High,No,Yes,Beta,3,47994,199264,83236,114742,18886,13130,8.8
2021-07-18,USA,271711,2640,244224,24847,372236,50.56,494,97,945,16,87.73,183688094,0.25,1.42,29.66,18.84,Yes,No,Partial,Banned,1389906,679596,159750,Moderna,5.85,1.22,3.38,-7.17,5.97,56.33,Low,Yes,No,Delta,1,67943,119827,128984,40981,7699,5290,6.35
2021-07-19,USA,272234,2646,244669,24919,372952,50.65,297,80,494,18,44.81,11810729,0.13,1.84,62.15,42.01,Yes,Yes,Open,Banned,3589232,2611119,570887,Pfizer,1.84,2.26,3.19,-7.19,11.89,73.45,Low,No,Yes,Omicron,3,21083,282537,112569,69755,16048,16312,2.09
2021-07-20,USA,272718,2650,245099,24969,373615,50.74,846,15,625,1,54.33,111228487,0.17,1.46,29.02,-22.48,Yes,No,Open,Banned,1300628,827224,946873,Sputnik,4.34,1.11,2.34,-8.09,7.43,318.01,Full,Yes,No,None,2,21664,266753,186509,95061,38553,7318,1.36
2021-07-21,USA,273240,2653,245556,25031,374330,50.84,166,53,600,28,64.68,61801999,0.16,1.17,25.57,4.02,Yes,Yes,Partial,Allowed,322614,108545,637808,Sinovac,2.87,0.84,2.75,-5.7,7.86,303.53,Low,Yes,Yes,Alpha,4,76677,115167,37898,19932,31934,9390,6.37
2021-07-22,USA,273722,2654,246045,25023,374991,50.93,893,41,230,20,81.93,78094477,0.06,1.35,52.03,-36.59,Yes,No,Partial,Allowed,629379,188935,359757,Covishield,5.33,2.31,2.3,-2.89,9.04,114.79,Medium,Yes,Yes,Omicron,2,91576,27894,178887,58451,42890,3297,2.17
2021-07-23,USA,274203,2659,246476,25068,375650,51.02,670,37,979,22,61.37,76447798,0.26,1.99,85.58,-8.14,Yes,Yes,Partial,Allowed,1376899,1055347,834108,Sinovac,5.67,2.26,3.77,-11.56,12.06,290.94,High,Yes,Yes,Omicron,3,26873,17815,21711,94858,5740,17313,9.04
2021-07-24,USA,274702,2665,246936,25101,376333,51.12,391,41,490,6,54.26,110598894,0.13,1.85,70.37,1.21,Yes,No,Closed,Banned,3980775,3707062,16249,Moderna,5.27,2.34,2.43,-1.27,18.23,490.14,Low,No,Yes,None,4,4047,263474,192973,122283,46487,19799,6.8
2021-07-25,USA,275220,2671,247401,25148,377043,51.21,174,63,436,10,62.88,236211207,0.12,0.83,81.88,7.65,No,Yes,Open,Allowed,2184134,1454883,974075,Sputnik,4.25,2.83,1.49,-2.12,4.72,309.55,Full,No,Yes,Beta,1,56787,287425,145048,42329,36238,16841,1.58
2021-07-26,USA,275718,2679,247882,25157,377725,51.3,740,65,544,13,78.52,68545526,0.14,1.85,60.28,39.52,Yes,No,Partial,Banned,2625779,1811721,996333,Moderna,5.21,2.51,2.27,0.99,17.83,418.39,High,No,Yes,Delta,2,79412,159389,54107,136403,48362,13820,6.01
2021-07-27,USA,276211,2685,248308,25218,378401,51.4,184,40,930,13,99.46,252770943,0.25,1.14,28.96,-13.22,Yes,No,Partial,Restricted,1268169,965671,160955,Moderna,5.83,1.25,1.55,-10.08,17.59,60.86,Full,Yes,Yes,None,4,69298,88307,172616,55544,22126,19009,5.94
2021-07-28,USA,276737,2689,248753,25295,379121,51.49,544,12,727,34,90.6,224521192,0.19,1.48,36.49,9.33,No,Yes,Closed,Banned,4062736,3287709,250012,Pfizer,3.49,3.0,1.89,0.88,14.82,295.91,Low,Yes,Yes,Beta,4,23401,140835,52577,93844,29519,7009,8.1
2021-07-29,USA,277222,2693,249227,25302,379786,51.58,625,67,373,34,57.75,267902346,0.1,1.73,96.52,38.32,Yes,No,Closed,Banned,4081350,4023640,554445,Sputnik,4.32,2.97,1.17,-10.57,12.0,57.56,Medium,No,Yes,None,2,49466,76814,167695,48471,25475,2002,1.91
2021-07-30,USA,277720,2698,249692,25330,380468,51.68,565,22,627,37,87.42,306022597,0.16,1.35,77.86,19.94,No,Yes,Closed,Banned,2764580,2238126,350773,Sinovac,4.35,1.31,1.77,-9.86,12.37,402.3,Full,Yes,Yes,Omicron,4,55291,98279,19750,83660,22678,9167,8.42
2021-07-31,USA,278274,2702,250153,25419,381227,51.77,615,34,402,11,55.65,300364766,0.11,1.53,75.43,13.43,No,No,Open,Allowed,198329,91311,20888,Moderna,3.44,0.96,3.02,-11.42,18.78,412.7,High,Yes,Yes,Alpha,4,30117,19706,128604,56037,22600,10066,2.96
2021-08-01,USA,278754,2710,250596,25448,381884,51.86,950,75,689,26,75.29,345532487,0.18,1.08,27.87,43.43,No,No,Open,Allowed,4461914,3619171,352113,Sputnik,3.93,1.39,2.88,-0.6,12.45,116.93,Full,Yes,Yes,Delta,4,46676,214404,184496,70202,457,7457,1.0
2021-08-02,USA,279239,2720,251042,25477,382549,51.96,852,80,83,21,73.86,235293853,0.02,1.28,36.56,37.91,Yes,Yes,Closed,Allowed,3993097,3911856,327510,Sinovac,4.21,1.12,1.1,-10.45,17.71,241.53,High,Yes,Yes,Beta,4,23668,152141,71440,117952,2934,5074,2.64
2021-08-03,USA,279740,2724,251492,25524,383235,52.05,301,43,28,15,70.49,161054847,0.01,0.97,46.24,-3.18,No,Yes,Partial,Banned,958082,621178,34365,Pfizer,3.59,0.78,3.79,-6.76,8.63,36.41,High,No,Yes,Beta,4,51967,226300,32508,41294,10279,9949,1.22
2021-08-04,USA,280271,2730,251923,25618,383963,52.14,395,77,839,47,47.07,261420448,0.22,0.77,62.17,-2.24,Yes,Yes,Open,Banned,176003,-342906,313071,Pfizer,2.87,2.11,2.52,-7.69,4.15,479.84,High,No,No,None,4,80651,198534,151823,136938,29384,3753,9.26
2021-08-05,USA,280775,2738,252387,25650,384653,52.23,540,73,378,31,88.47,344190463,0.1,1.46,88.73,-11.19,Yes,No,Open,Allowed,4933784,3998932,795462,Covishield,4.18,2.87,2.06,-2.09,6.01,171.01,Low,Yes,No,Beta,4,65266,272444,84466,138341,48449,19081,0.34
2021-08-06,USA,281277,2745,252842,25690,385341,52.33,233,74,886,35,70.13,297866804,0.23,1.98,79.55,-2.07,No,No,Open,Restricted,4041469,3358064,643003,Sputnik,4.55,1.23,2.44,-4.55,15.18,376.3,Low,No,Yes,None,4,97264,166350,152531,7033,31539,18396,3.54
2021-08-07,USA,281758,2748,253285,25725,386000,52.42,915,43,321,18,82.03,193803218,0.08,0.62,39.73,-31.35,Yes,Yes,Closed,Restricted,1812300,1401541,897457,Pfizer,4.74,2.69,2.29,0.14,5.41,307.1,Medium,No,No,Omicron,1,2183,145812,67900,96656,28174,18868,5.42
2021-08-08,USA,282226,2755,253753,25718,386641,52.51,902,87,265,24,79.67,88448464,0.07,0.94,63.45,-32.16,Yes,No,Open,Allowed,1095674,344789,408710,Sputnik,4.47,1.43,2.26,-7.02,19.58,266.32,Medium,Yes,Yes,Omicron,4,64922,103349,31016,28700,18302,19353,1.64
2021-08-09,USA,282714,2756,254189,25769,387309,52.61,933,73,63,5,49.92,46423127,0.02,1.63,51.82,-29.2,Yes,Yes,Partial,Banned,4650156,3713723,752084,Sinovac,3.47,2.75,2.55,1.47,17.49,298.02,Medium,Yes,No,Alpha,3,15685,225066,138318,11608,32836,14041,5.82
2021-08-10,USA,283215,2763,254642,25810,387996,52.7,392,71,637,21,33.72,15850976,0.16,1.67,51.81,47.97,No,Yes,Open,Allowed,1291900,632040,770926,Sinovac,1.7,1.06,3.17,1.56,19.35,347.64,High,Yes,No,Beta,3,68792,33769,102666,84080,14638,4870,5.75
2021-08-11,USA,283724,2766,255060,25898,388693,52.79,264,18,704,46,49.38,51235039,0.18,1.25,15.34,-14.98,Yes,No,Partial,Allowed,3639503,3375344,955210,Sinovac,3.88,2.8,1.26,-1.51,14.81,158.52,Medium,Yes,No,Omicron,2,44682,89829,199985,26111,18110,11760,6.63
2021-08-12,USA,284212,2772,255512,25928,389362,52.89,327,99,469,36,99.06,56907477,0.12,1.69,95.97,20.46,Yes,Yes,Closed,Banned,308796,-8848,192023,Covishield,5.2,1.35,1.26,1.56,8.69,243.1,High,No,Yes,Beta,4,4835,16729,77819,132783,15078,18644,0.15
2021-08-13,USA,284701,2780,255962,25959,390032,52.98,328,23,745,9,99.6,190341768,0.19,0.7,48.64,27.39,No,No,Closed,Restricted,2457648,2386521,180092,Sputnik,4.91,2.58,2.94,-3.49,15.72,376.37,Full,Yes,Yes,Delta,1,38078,157958,14073,9962,48229,13356,4.67
2021-08-14,USA,285185,2783,256438,25964,390695,53.07,410,75,29,48,57.3,108385683,0.01,1.6,45.57,-30.68,No,No,Open,Restricted,4667167,4356467,989421,Sputnik,3.68,0.88,2.76,-0.89,4.15,210.28,Full,No,No,None,1,83524,23098,29370,16434,20940,16445,8.49
2021-08-15,USA,285678,2788,256899,25991,391370,53.17,695,57,136,40,52.41,300548826,0.03,1.21,53.4,-8.63,No,No,Partial,Banned,2480948,1637816,477522,Sputnik,2.91,2.94,3.87,-7.24,13.37,25.21,Low,No,Yes,Alpha,1,79468,19009,170870,134483,12810,7105,2.68
2021-08-16,USA,286170,2791,257306,26073,392044,53.26,399,82,365,4,64.87,316081740,0.09,1.99,38.66,30.79,No,Yes,Partial,Allowed,2628308,2295576,768260,Pfizer,4.87,2.64,1.08,-11.94,4.44,421.46,Full,Yes,Yes,Omicron,3,35945,245830,24616,50379,40124,2159,0.42
2021-08-17,USA,286669,2791,257749,26129,392728,53.35,627,48,701,6,39.97,218357649,0.18,0.65,64.34,0.21,Yes,No,Partial,Banned,4389583,3846131,115806,Sputnik,3.03,2.11,3.26,-8.1,8.81,183.02,High,Yes,No,Delta,4,10115,270599,107087,21883,2840,18846,4.22
2021-08-18,USA,287196,2796,258205,26195,393450,53.45,240,24,676,6,56.91,87668351,0.17,1.32,68.33,32.58,No,No,Open,Allowed,991902,53807,399479,Pfizer,1.92,0.81,1.67,-11.1,7.56,110.78,Full,No,No,Delta,3,30566,177409,87845,49554,48940,1428,2.98
2021-08-19,USA,287703,2801,258659,26243,394144,53.54,314,74,418,30,79.07,244008935,0.11,1.4,81.21,28.02,Yes,No,Closed,Allowed,3818373,3336645,246536,Covishield,1.54,0.91,3.42,-1.1,13.68,75.59,Full,Yes,No,Beta,3,50689,69853,82966,77417,8195,11758,0.24
2021-08-20,USA,288189,2808,259103,26278,394810,53.63,119,25,93,28,51.95,53530772,0.02,0.8,97.91,12.97,Yes,Yes,Open,Allowed,2971477,2721479,407575,Covishield,5.56,0.6,3.52,0.73,17.64,197.58,High,Yes,No,Omicron,1,49582,296873,198540,70429,3088,18464,5.93
2021-08-21,USA,288683,2814,259544,26325,395487,53.72,275,54,766,43,45.05,122798460,0.19,1.67,94.17,-8.54,Yes,Yes,Closed,Allowed,4439494,4432112,479656,Sinovac,4.19,0.85,3.97,-1.49,14.03,296.09,Medium,Yes,Yes,Delta,1,2342,211338,174277,41840,38567,6013,6.97
2021-08-22,USA,289217,2816,260018,26383,396218,53.82,884,21,676,36,56.35,321869751,0.17,1.82,87.72,17.83,Yes,Yes,Closed,Restricted,2430827,2330787,843344,Sinovac,1.52,2.36,1.34,-8.47,8.16,60.68,Medium,No,No,Omicron,4,82594,287529,192028,61094,14763,14646,5.19
2021-08-23,USA,289735,2818,260401,26516,396928,53.91,197,33,812,16,33.13,97863737,0.2,1.35,28.96,31.16,No,Yes,Closed,Restricted,4409640,3857740,898198,Sinovac,5.03,2.31,3.97,0.95,10.13,56.06,Medium,Yes,No,Beta,4,22737,31189,141447,125957,37738,7763,9.62
2021-08-24,USA,290255,2823,260869,26563,397640,54.0,337,87,441,14,77.1,196494341,0.11,0.97,14.28,34.16,Yes,No,Closed,Banned,4599128,3951809,510878,Pfizer,3.99,2.19,2.39,-9.84,7.78,439.94,Full,No,No,None,3,46424,271701,1509,56641,41102,6279,0.44
2021-08-25,USA,290770,2828,261323,26619,398346,54.1,588,96,175,7,98.92,92660231,0.04,1.17,25.01,24.03,Yes,Yes,Partial,Banned,4353229,3515313,561737,Sinovac,2.69,1.45,2.27,-1.64,12.03,129.87,Low,No,Yes,None,3,45248,138425,98183,83749,16715,10016,5.5
2021-08-26,USA,291268,2833,261734,26701,399028,54.19,943,59,584,27,67.26,215496741,0.15,1.74,12.61,-32.37,Yes,No,Open,Restricted,4642193,4202475,648634,Pfizer,2.89,2.91,3.95,1.14,13.12,432.28,High,Yes,Yes,Alpha,3,13251,44643,34507,1441,15483,1584,7.73
2021-08-27,USA,291704,2837,262233,26634,399625,54.28,673,25,112,26,56.49,222294246,0.03,1.0,88.24,45.07,No,Yes,Open,Allowed,773917,429466,897781,Moderna,4.91,1.84,2.34,-5.09,18.49,449.85,High,Yes,Yes,None,3,53148,154294,52164,42031,9393,3945,1.53
2021-08-28,USA,292206,2844,262696,26666,400313,54.38,555,83,892,3,80.62,23582864,0.22,0.68,61.02,-19.24,No,Yes,Open,Restricted,4739338,4069967,180298,Pfizer,5.84,2.66,1.32,0.8,8.39,355.04,High,No,Yes,Alpha,3,45839,215483,35527,1337,21745,7533,0.24
2021-08-29,USA,292692,2848,263152,26692,400979,54.47,307,66,548,37,97.14,176243340,0.14,1.78,78.92,21.27,No,Yes,Open,Allowed,1396973,794451,477380,Covishield,5.06,1.72,3.89,-9.52,6.72,344.94,Full,Yes,Yes,Delta,1,29944,98580,46052,116845,43136,9981,1.57
2021-08-30,USA,293231,2852,263580,26799,401717,54.56,556,27,178,29,49.71,100541390,0.04,1.76,96.48,38.27,No,Yes,Open,Banned,4197565,3956311,467990,Covishield,3.43,0.56,2.72,-8.16,18.54,152.23,Medium,No,No,Beta,3,67330,32649,127359,73322,44587,4046,0.64
2021-08-31,USA,293727,2856,264025,26846,402397,54.66,594,60,128,4,74.26,306214096,0.03,1.96,63.4,-7.45,No,No,Open,Restricted,2220645,1699951,249829,Moderna,2.23,1.38,3.65,-7.19,10.4,327.54,High,No,No,Beta,3,5536,10702,156457,113942,20784,1475,9.27
2021-09-01,USA,294225,2859,264443,26923,403079,54.75,113,75,756,46,58.92,107795951,0.19,0.61,46.03,10.12,Yes,No,Closed,Allowed,3881858,3419568,209850,Moderna,3.21,2.95,3.73,-8.89,14.86,437.37,Low,No,No,None,3,60978,46618,148927,24023,5123,10807,3.51
2021-09-02,USA,294706,2865,264900,26941,403738,54.84,689,34,476,11,79.54,160742437,0.12,1.39,58.83,-23.09,No,Yes,Closed,Allowed,3718365,2930023,905903,Sputnik,3.59,1.5,2.09,1.15,18.26,498.86,Low,Yes,No,None,4,28441,183666,90739,33030,496,12057,7.37
2021-09-03,USA,295205,2870,265375,26960,404422,54.93,625,68,904,13,44.49,215551218,0.22,0.68,77.93,14.54,Yes,Yes,Partial,Banned,1221744,968271,76644,Sputnik,5.36,2.38,2.08,0.74,19.46,123.47,High,Yes,Yes,Alpha,1,56368,296537,137814,45998,28981,19057,5.0
2021-09-04,USA,295700,2872,265872,26956,405100,55.03,189,16,281,9,76.39,287773940,0.07,0.69,10.76,-46.95,No,No,Closed,Restricted,4347275,4212061,560139,Moderna,4.63,2.1,3.43,-2.86,11.31,432.75,High,Yes,Yes,Beta,2,22849,130834,81784,9496,21065,19865,2.58
2021-09-05,USA,296166,2877,266307,26982,405738,55.12,774,57,590,39,74.4,266761236,0.15,0.84,96.3,-34.55,No,No,Open,Allowed,412652,209763,811587,Moderna,5.36,1.39,3.92,-7.76,17.74,223.29,High,Yes,Yes,Alpha,4,71785,232215,159348,142754,35636,9381,9.23
2021-09-06,USA,296663,2885,266782,26996,406419,55.21,829,74,340,44,62.4,255432803,0.08,1.01,30.38,-31.54,No,No,Partial,Restricted,2429212,1724287,398460,Sputnik,3.62,1.68,2.75,-5.48,12.18,112.77,Low,Yes,No,Alpha,4,65051,170793,18251,13324,13521,18339,2.59
2021-09-07,USA,297158,2889,267256,27013,407097,55.31,578,66,639,20,33.13,230308342,0.16,1.12,35.72,15.74,Yes,No,Partial,Banned,131339,-835387,679165,Pfizer,3.4,1.06,3.67,-10.23,18.25,338.76,Medium,No,No,Omicron,2,39884,151422,63696,45753,9943,17535,5.81
2021-09-08,USA,297656,2898,267732,27026,407780,55.4,901,44,170,8,66.71,148457143,0.04,1.73,60.84,12.8,Yes,No,Open,Restricted,1275895,610512,171706,Moderna,2.61,1.69,2.38,-10.9,6.94,235.44,High,No,No,Alpha,3,86308,279367,126360,58329,3608,2825,1.58
2021-09-09,USA,298132,2901,268175,27056,408432,55.49,465,99,629,37,75.83,314674692,0.15,0.85,61.85,-46.21,No,No,Open,Restricted,3050610,2066532,371620,Pfizer,2.92,2.41,1.05,-9.12,16.77,466.87,Full,Yes,Yes,Delta,2,35864,101143,195161,93910,29361,2797,8.82
2021-09-10,USA,298633,2908,268621,27104,409118,55.59,341,76,580,3,67.83,163900141,0.14,1.31,46.93,-33.39,No,No,Open,Restricted,17524,-807357,619918,Pfizer,3.19,2.74,3.69,0.11,7.87,49.41,Low,No,No,None,3,58800,132608,41101,143588,9049,9842,0.85
